,rst_name,user_name,review_text,u_rst_tag,ate_menus,date,platform
8,호야초밥참치 본점,YellowRadish,"맛있었어요! 연어 초밥은 다른 곳 보다 연어가 두껍게 올라가서 좋았습니다. 계란 초밥은 어딜 가든 항상 먹는데 여기 계란초밥 정말 맛있었어요!!! 계란이 위에 올라간게 아니라 밑에 깔린게 특이했어요. 날치알이 들어가서 씹을 때 꼬도독 꼬도독 톡톡 터지는 식감도 좋았어요. 너무 달지 않으면서 폭신폭신 맛있었습니다! 장어초밥도 맛있었어요! 달짝지근하고 너무 좋았습니다. 간장을 찍어 먹는게 아니라 실리콘 브러쉬로 발라 먹는 방식입니다. 같이 나오는 마랑 새우튀김, 우동, 생선요리도 맛있었습니다. 오징어 샐러드?는 그냥그랬어요. 직원분들도 싹싹합니다. 공간이 다소 협소합니다. 한번 쯤 가볼만한 집이라고 생각합니다.",저녁식사 시끌벅적한,연어초밥 한우초밥 알계란초밥 장어초밥,2020년 1월 30일,1
9,호야초밥참치 본점,Jeff,식사용 초밥을 많이 먹는 집입니다. 초밥이 15000원 중반으로 가격은 보통이지만 다른 반찬이나 서비스를 많이 주는 편이어서 가성비 맛집으로 알려져 있어요.  이번에 방문해서는 식사용 초밥이 아니라 술상으로 한번 시켜 봤어요. 로얄스시와 참돔광어회 두가지 7만원 근처로 주문. 서비스로 산낙지. 한우돌판구이. 메로구이 등 많이 나와서 다 먹지 못했어요.  술상으로 가성비 좋아요. 일반 횟집보다 푸짐합니다. 하지만 회가 숙성회 스타일로 쫀득하긴 하지만 최상은 아닙니다. 참치 뱃살도 비게가 많아서 잘라 먹었어요.  결론: 푸짐한 회에 한잔한다? 좋습니다. 회 품질에 민감하다? 좀 고민하셔야 합니다. 복잡함을 참을 수 있다면 식사가 아닌 술상도 가능한 호야초밥입니다.,저녁식사 술모임 서민적인 캐주얼한 가성비좋은 시끌벅적한 지역주민이 찾는 유료주차,로얄스시 참돔광어회,2019년 12월 31일,1
10,호야초밥참치 본점,달빛,"초밥에 올라가는 회의 두께가 상당합니다. 동 가격 대비 이 정도의 초밥을 즐길 수 있는 곳이 마땅히 떠오르지 않아요. 또한 상차림 구성도 푸짐한게 적당히 와서 초밥에 술 한병 시키면 질껏 양껏 누릴 수 있는 것이 가장 큰 장점 같습니다. 다만 매장이 협소하고, 그로 인해 타 고객과의 물리적인 거리가 가까워 식사 시 독립감을 느끼기 쉽지 않은 것은 분명 아쉬운 부분입니다.",저녁식사 서민적인 시끌벅적한,특 호야초밥,2019년 10월 31일,1
11,호야초밥참치 본점,조이,"테이블 몇 개 없는 아주 작은 일식당. 좁은 가게 안에 테이블 배치를 나름 잘해놔서 간격이 너무 좁거나 시끄럽지는 않아요. 혼밥하기에 괜찮은 자리도 잘 만들어놔서 혼밥하는 사람들도 꽤 많아요.  로얄스시를 시켰는데 확실히 회가 두툼하고 큼직했습니다. 장어, 전복, 연어뱃살 등 좋은 부위가 포함되어 있어요. 가격대에 따라 서비스가 다르게 제공된다고 써있었는데 로얄스시를 시켜서 그런가 서비스가 어마어마했습니다. 샐러드, 우동, 새우튀김, 장어구이? 등등 테이블 진짜 꽉 차도록 계속 주셔서 배부르더라구요.. 서비스도 퀄리티 괜찮았습니다.  직접 초밥 만들어주시는 분들 외에 서빙해주시는 아주머니가 한분 계시는데 말을 잘 못 알아 들으시더라고요. 나이드셔서 그런건지 다른 이유인지 모르겠지만 &quot;이 부위 이름이 뭐예요?&quot;하고 물어보면 뻥 진 표정으로 &quot;생선&quot; 이렇게만 대답하시고 휭 가시고(…) 조금 당황했습니다.  따로 주차장 지원해주는 곳은 없고 신관 구관 나뉘어져 있다고 들었습니다. 화장실도 밖에 위치해 있다고 합니다.",점심식사 저녁식사 혼밥 데이트 가족외식 친구들끼리 여자끼리 남자끼리 서민적인 캐주얼한 조용한 지역주민이 찾는,로얄스시,2019년 1월 14일,1
12,호야초밥참치 본점,먹스타그람,다닌지 5녅닝도 되었내요... 사장님이 바뀐건가? 아닌것같은데....  초밥은 만드는 사람에따라 달라지니..직원이 바꼈나봅니다.. 원래 밥사이 간격이 좀있어서 잘 부서지는건 알고있는데 이건 스시용밥이라고하기에 말라 비트러졌고.. 튀김은 냉동이었던건지 안에도 튀김파우더맛?기름맛이 나고... 서비스로주는 한치 샐러드? 인가하는건 초장맛뿐..  모밀은 미리 면을 그릇에 넣어서 쌓아둔듯 다 뭉쳐서 굳어 있었습니다.  결국 연어초밥이랑 특호야시켜서 전부 반 남기고 나왔내요.. 그냥 연어서시미랑 초밥용 연어가 다른건가요? 소스로가린것같기도하고  저녁늦은시간이라 그런지 냉동인지 말라비트러져있었어요...  그래도 항상가던 호야인데 1년사이..ㅜㅜ,혼밥 혼술 데이트 시끌벅적한 저렴한 값싼,특호야,2018년 8월 8일,1
13,호야초밥참치 본점,coco,"유명해서 가봤는데 생각보단 그저그래요 자리도 너무 좁고 불편해요 요즘같은 외투 두꺼운거 입는 날씨에는 옷 둘데도없고 문이랑 테이블이 가까워서 추워서 옷 입고먹었어요 특초밥 2인분 먹었는데 우동이랑 회샐러드 치즈맛나는 무언가 주더라구요. 우동은 정말 밍밍한 우동맛, 회샐러드는 초장에 양배추랑 회먹는맛이었습니다. 남친이 그러던데 스시 만드시는 분이 만드는 손 그그대로 포스기 찍고 다시만든다더라구요 위생에 신경써주세요 왜 유명한지 모르겠어요 스시는 맛있긴 해요",저녁식사 혼밥 데이트,특초밥 초밥 스시,2018년 1월 6일,1
14,호야초밥참치 본점,남용은,"한가할때 여자친구랑 들어가서 웨이팅은 없었구 신관에서 먹었습니당 가격이 다이닝코드랑은 조금 다르네요  둘이가서 호야세트 ,특호야세트 시켜서 먹었는데 호야세트는 12500원이구 특호야는 16000원입니다  음료는 2000원에 환타 콜라 사이다 있구요 주문은 앉아서 (주문 받는 서비스가 별로였네요 홀에 아무도 없어서 셀프인줄..)  둘이가서 호야세트 특호야세트로 둘다 배부르게 먹고 왔어요 가성비는 좋은데 서비스는 별로인 듯  호야세트를 시키면 서비스로 메밀이랑 새우튀김이 나오는데 기대는 하지마시고 드세요 연두부?같은게 나오는데 치즈맛이(?) 나서 서로 놀랐어요  초밥은 전체적으로 맛있구 이게 이가격이야? 싶을정도로 괜찮으니까 부담없이 드셔도 될거에요  대망의 서비스.. 저희는 건대 호야를 처음가서 웨이팅이 길다길래 일부러 3시쯤 입장했는데 구관에는 사람이 너무 많아서 신관으로 갔습니당  들어가서 맘에 드는 자리에 앉고 미리 메뉴를 알고와서 호야세트랑 특호야세트를 시키려는데 홀에 아무도 없더라구요? 왼쪽 벽에 계산기만 달랑있고..  그래서 셀프 계산인줄 알았어요; 다른손님 주문하는거 보니 홀 말고 공간이 있는데 거기서 한분이 나와서 주문 받더라고요 그래서 불러서 호야세트랑 특호야세트 시키고 미리 검색해서 나온다던 서비스를 기다리는데  한참 기다려도 안나오더라고요 혹시 옛날꺼를 봐서 이제 서비스가 안나오나? 했는데 호야세트랑 같이 뒤늦게 주시더군여 그래서 호야세트랑 같이 먹었습니다;  다 먹고나서 계산하려는데 네 역시나 홀에는 아무도 없었고 저희는 소화를 충분히 시키고 계산했습니다 ^^ 영화시간 늦어서 좋았네요 감사합니다",점심식사 저녁식사 데이트 남자끼리 여자끼리 조용한 가성비좋은 가성비좋은 모던한 젊은사람이많은 현장대기필요,,2017년 7월 29일,1
15,호야초밥참치 본점,이유림,호야때문에 초밥입맛이 고급스러워짐...한 4년째 가고있는데 항상 맛있어요...ㅎ 서비스로 주시는것들도 다 맛있구! 특히 치즈같은 탱글탱글한...그건 따로 팔아주셔도 사먹을수있어요ㅠㅠㅠ 아 테이블말고 바쪽자리는 좀 불편하긴한데 감수하고 먹을수 있을 정도에요ㅎㅎㅎ,점심식사 저녁식사 서민적인 캐주얼한 시끌벅적한,특호야초밥 지라시덮밥,2018년 8월 15일,1
16,호야초밥참치 본점,ping,하도 맛있다고 여기저기 난리길래 줄서서 먹었는데 진짜 실망했어요. 매장은 좁아서 직원분이 옷에 간장 쏟고 이건 뭐 실수니까 그렇다 쳐도.. 음식이 죄다 비리고 신선함1도 없고 뷔페초밥 보다 맛없어요. 두번 다시 안갈거예요.,점심식사 저녁식사 지역주민이 찾는,연어초밥 특호야세트 호야세트,2018년 11월 3일,1
17,호야초밥참치 본점,방뽕,초밥의 회가 두툼하니 쫄깃하고 맛있었요 웨이팅 길고 음식 나오는데 시간이 좀 걸렸어요.,저녁식사 데이트 서민적인 시끌벅적한,A B 호야,2023년 3월 25일,1
18,호야초밥참치 본점,냠냠,초밥을 별로 안좋아하는데 맛있게 먹었다 초딩입맛이여서 생선보다는 참소라 장어 새우 문어가 더 맛있었다 밑반찬도 잘 나오는편! 여름에는 냉모밀 겨울에는 우동이 나오고 새우튀김 샐러드 모찌도후리 등이 나온다,점심식사 저녁식사 혼밥 서민적인 캐주얼한 푸짐한,호야 특호야,2019년 8월 20일,1
19,호야초밥참치 본점,sseung,항상 맛있어요 양도 많고 초밥의 질도 괜찮아용 근데 서비스가 조금 줄었더라구요ㅠㅠ 이전에는 연어구이랑 롤도 주시고 했는뎅 ㅠㅠ  그래도 서비스 우동이 맛잇네요 식사시간이 지나 웨이팅 오분 정도였습니당~,점심식사 시끌벅적한,호야초밥,2019년 5월 31일,1
20,호야초밥참치 본점,홍알자식,"건대에서 저렴한 가격으로 푸짐하게 먹을 수 있는 초밥 음식점이지만, 평범했다.",점심식사 가성비좋은 푸짐한,A호야 B특호야,2023년 12월 1일,1
21,호야초밥참치 본점,가성비살인마,여전히 사람이 많고 회가 두툼한 호야초밥. 어쨋든 건대에서 초밥먹는다하면 제일 먼저 생각나는 곳이 여기니까요.... 가게가 커졌는데도 왁자지껄 정신없는 분위기는 여전함. 초밥은 너무너무 맛있습니다요,점심식사 저녁식사 식사모임 시끌벅적한 지역주민이찾는,호야초밥,2022년 6월 28일,1
22,호야초밥참치 본점,프로혼밥러,"6명이서 저녁식사를 하러 갔습니다. 외부에서 번호표 받고 기다려야 하는 부분이 좀 귀찮았지만 음식은 정말 맛있었어요. 서비스로 탕이랑 샐러드, 새우머리튀김을 주셨습니다.",저녁식사 식사모임 가성비좋은 시끌벅적한,A호야,2019년 10월 17일,1
23,호야초밥참치 본점,임마리,가게가 좁고 테이블 간격이 좁아 편안한 분위기는 아니다 모듬 초밥들 구성이 좋고 맛있다 연어랑 참치가 특히 맛있었다 서비스로 나오는 모찌리도후도 특이하구 맛있음,점심식사 저녁식사 식사모임 서민적인,특호야초밥,2020년 6월 10일,1
24,호야초밥참치 본점,꾸르꾸르,여기는 교ㅓㅇ비 좋은 맛집 초밥!! 스끼다시로 생선조림 샐러드 등등 나오는데 사실 엄청 깨끗한 집이라고 볼순 없음!! 가성비좋으나 청결에서 별하나를 뺐다.,점심식사 저녁식사 서민적인 가성비좋은 시끌벅적한,특호야 호야,2019년 7월 20일,1
25,호야초밥참치 본점,젠희,건대에서 놀다가 갑자기 회덮밥 먹고싶어서 찾아간 집! 전 초장맛을 좋아해요. 그래서 회덮밥고 좋아해요ㅎ 회 양 푸짐해서 먹다가 남을 정도였습니다,저녁식사 캐주얼한,A호야 회덮밥,2021년 11월 19일,1
26,호야초밥참치 본점,이윤상,가장 좋은것은 아무래도 대학가 주변이다 보니 가성비가 뛰어난것을 꼽을수가 있으며 초밥의 재료선택도 좋은편이며 여러가지 레벨로 시켜먹을수가 있습니다. 초밥 말고도 일본식 회덮밥인 지라시덮밥(카이센동의 일종)도 아주 괜찮음. 단점이라면 웨이팅 시간이 길고 비좁은 가게에서 먹는게 불편함,,,2016년 8월 16일,1
27,호야초밥참치 본점,떡볶이좋아맨,연어 종류 메뉴의 퀄리티가 상당히 좋고 메뉴를 많이 시키면 그에 맞는 퀄리티 있는 서비스가 나와서 좋습니다. 연어초밥도 최고에요.,식사모임 혼밥 깔끔한,연어지라시,2020년 10월 18일,1
28,호야초밥참치 본점,몰트니,초밥집을 좋아하는 저로서는 다이닝코드의 평점을 믿을 수가 없었어요. 직장인이 아닌 대학생들이 부담없이 갈 정도의 집인듯 싶어요,점심식사 저녁식사 혼밥 서민적인 지역주민이찾는,A호야,2020년 7월 7일,1
29,호야초밥참치 본점,금호동스머프,초밥 맛과 가격을 사로잡은 곳이죠 단점은 북쩍이고 사람많다는거 하지만 감수할만 합니다 두번갔어요 가까우면 자주갈만한 집이에요,점심식사 숨은맛집 서민적인,선택초밥,2019년 10월 30일,1
30,호야초밥참치 본점,빅토르킴,조금 정신없고 시끄럽지만 두툼한 회와 초밥의 회는 식감을 살려줍니다 건대주민으로써는 자주가게 되는 가성비 좋은 초밥집입니다,식사모임 술모임 혼밥 데이트 서민적인,연어사시미 특호야초밥,2020년 5월 3일,1
31,호야초밥참치 본점,Vienna,초밥은 신선하고 두껍고 상큼하고 맛있어요. 초밥 재료 넘 중요하게 생각해서 이 초밥집을 강추여!!! 연어 샐러드맛있어요.,점심식사 저녁식사 시끌벅적한,특호야 초밥,2018년 7월 9일,1
32,호야초밥참치 본점,지서리,웨이팅 길엇지만 맛있었어요 ! 내부 협소하고 많이 시끄러워요 점심 저녁식사로 친구들끼리 가면 좋을것 같아요 ^^!,점심식사 저녁식사 데이트 캐주얼한 가성비좋은 시끌벅적한,특호야초밥,2019년 9월 30일,1
33,호야초밥참치 본점,잉후이,가성비로 퀄리티 좋은 초밥먹을수 있어용 연어가 툭히 싱싱해서 생각나는 맛이에요 초밥도 맛있지만 사시미도 짱입니당,다이어트식단 아침식사 점심식사 저녁식사 데이트 기념일 서민적인 가성비좋은 지역주민이 찾는,호야초밥 초밥,2020년 3월 6일,1
34,호야초밥참치 본점,호구와꾸,초밥 정말 신선하고 맛있는데 식사분위기는 반드시 개선해야 할 점. 또 가고싶은데 엄두가 안난다.ㅜㅜ,혼밥 서민적인 가성비좋은,호야초밥,2018년 11월 25일,1
35,호야초밥참치 본점,쏘쏘,이런게 초밥이구나를 느꼈던곳! 건대까지갔던 보람이 있을만큼 맛있었던곳! 월급털고 싶을만큼 맛있음,점심식사 식사모임 조용한,연어회 모듬초밥,2020년 5월 6일,1
36,호야초밥참치 본점,Dain Kang,호야네 회 두툼하고 맛있어서 간다 바쁜건 알지만 서비스 정신은 부족하다,저녁식사 시끌벅적한 좁음,특호야,2018년 4월 22일,1
