restaurant_id,address,name,opening_hours,phone,type,category,lat,lng,review_count,created_at,updated_at,summary
805,서울 광진구 아차산로 272 2층 HOOKED,훅트포케 건대 롯데시네마점,"['월 10:30 - 20:30 14:30 - 17:00 브레이크타임 20:15 라스트오더', '화 10:30 - 20:30 14:30 - 17:00 브레이크타임 20:15 라스트오더', '수 10:30 - 20:30 20:15 라스트오더', '목 10:30 - 20:30 14:30 - 17:00 브레이크타임 20:15 라스트오더', '금 10:30 - 20:30 14:30 - 17:00 브레이크타임 20:15 라스트오더', '토 10:30 - 20:30 20:15 라스트오더', '일 10:30 - 20:30 20:15 라스트오더']",0507-1356-9861,0,"다이어트,샐러드",,,,,,
806,서울 광진구 자양번영로1길 22,맛좋은순대국,"['월 11:00 - 21:00 14:00 - 17:00 브레이크타임', '화 11:00 - 21:00 14:00 - 17:00 브레이크타임', '수 11:00 - 21:00 14:00 - 17:00 브레이크타임', '목 11:00 - 21:00 14:00 - 17:00 브레이크타임', '금 11:00 - 21:00 14:00 - 17:00 브레이크타임', '토 11:00 - 21:00 14:00 - 17:00 브레이크타임', '일 정기휴무 (매주 일요일)']",02-458-5737,0,한식,,,,,,
807,서울 광진구 아차산로 242 1층,샐러디 건대역점,"['월 08:00 - 21:40', '화 08:00 - 21:40', '수 08:00 - 21:40', '목 08:00 - 21:40', '금 08:00 - 21:40', '토 09:00 - 20:40', '일 09:00 - 20:40']",0507-0288-7316,0,"다이어트,샐러드",,,,,,
808,서울 광진구 뚝섬로23길 59 1층,오늘은슈림프,"['월 정기휴무 (매주 월요일)', '화 11:30 - 24:00', '수 11:30 - 24:00', '목 11:30 - 24:00', '금 11:30 - 24:00', '토 11:30 - 24:00', '일 11:30 - 24:00']",0507-1402-5102,0,양식,,,,,,
809,서울 광진구 동일로20길 113 1층,보영만두 건대점,['매일 10:30 - 22:00 14:30 - 16:00 브레이크타임 21:30 라스트오더'],0507-1496-5001,0,분식,,,,,,
810,서울 광진구 동일로18길 94,홍매양꼬치,['매일 11:30 - 01:00'],02-498-3872,0,중식당,,,,,,
811,서울 광진구 동일로20길 67 1층,제일칼국수 건대점,['매일 11:00 - 21:30 21:00 라스트오더'],02-466-3485,0,"칼국수,만두",,,,,,
812,서울 광진구 뚝섬로 624,자양동손칼국수,"['월 11:00 - 20:00', '화 11:00 - 20:00', '수 11:00 - 20:00', '목 11:00 - 20:00', '금 11:00 - 20:00', '토 11:00 - 20:00', '일 정기휴무 (매주 일요일)']",02-447-0052,0,한식,,,,,,
813,서울 광진구 동일로20길 88 1층 선희네집,선희네집 건대점,['매일 11:00 - 23:00'],0503-6217-1042,0,돼지고기구이,,,,,,
814,서울 광진구 동일로18길 73,해란양꼬치,['매일 11:30 - 05:00'],02-498-8886,0,양꼬치,,,,,,
815,서울 광진구 능동로 18 이튼타워리버3차,좁은식당,"['월 11:30 - 20:30 15:00 - 16:00 브레이크타임 14:30, 20:00 라스트오더', '화 11:30 - 20:30 15:00 - 16:00 브레이크타임 14:30, 20:00 라스트오더', '수 11:30 - 20:30 15:00 - 16:00 브레이크타임 14:30, 20:00 라스트오더', '목 11:30 - 20:30 15:00 - 16:00 브레이크타임 14:30, 20:00 라스트오더', '금 11:30 - 20:30 15:00 - 16:00 브레이크타임 14:30, 20:00 라스트오더', '토 11:30 - 20:30 15:00 - 17:00 브레이크타임 14:30, 20:00 라스트오더', '일 정기휴무 (매주 일요일)', '생방송투데이 1676회, 16.07.15. 2016년 7월 15일  덮밥']",070-8801-3177,0,돈가스,,,,,,
816,"서울 광진구 뚝섬로 548 이주빌딩 101호, 102호",수림식당 자양점,['매일 11:00 - 20:30 15:00 - 17:00 브레이크타임 20:00 라스트오더'],02-3436-8717,0,중식당,,,,,,
817,서울 광진구 뚝섬로 610-1 1층,뚝섬집,"['월 12:00 - 24:00 23:30 라스트오더', '화 정기휴무 (매주 화요일)', '수 15:00 - 24:00 23:30 라스트오더', '목 12:00 - 24:00 23:30 라스트오더', '금 12:00 - 24:00 23:30 라스트오더', '토 12:00 - 24:00 23:30 라스트오더', '일 12:00 - 24:00 23:30 라스트오더']",0507-1356-4938,0,돼지고기구이,,,,,,
818,서울 광진구 아차산로30길 17,허씨 정통중경마라샹궈 3호점,['매일 11:00 - 23:00'],010-2882-3387,0,중식당,,,,,,
819,서울 광진구 동일로18길 69,청도양꼬치,['매일 11:30 - 06:00'],0507-1391-8591,0,양꼬치,,,,,,
820,서울 광진구 아차산로 305 동화빌딩,연탄불꿀곱창,"['월 정기휴무 (매주 월요일)', '화 15:00 - 23:30 22:30 라스트오더', '수 15:00 - 23:30 22:30 라스트오더', '목 15:00 - 23:30 22:30 라스트오더', '금 15:00 - 23:30 22:30 라스트오더', '토 15:00 - 23:30 22:30 라스트오더', '일 15:00 - 23:30 22:30 라스트오더']",02-457-7333,0,"곱창,막창,양",,,,,,
821,서울 광진구 자양로15길 78,바우닭강정 본점,"['월 14:00 - 23:30', '화 정기휴무 (매주 화요일)', '수 14:00 - 23:30', '목 14:00 - 23:30', '금 14:00 - 23:30', '토 14:00 - 23:30', '일 14:00 - 23:30']",0507-1323-0939,0,"치킨,닭강정",,,,,,
822,서울 광진구 능동로 69 101동 1층 144호,비스트로 엘,"['월 11:30 - 22:00 15:00 - 18:00 브레이크타임 21:30 라스트오더', '화 11:30 - 22:00 15:00 - 18:00 브레이크타임 21:30 라스트오더', '수 11:30 - 22:00 15:00 - 18:00 브레이크타임 21:30 라스트오더', '목 정기휴무 (매주 목요일)', '금 11:30 - 22:00 15:00 - 18:00 브레이크타임 21:30 라스트오더', '토 11:30 - 22:00 15:00 - 18:00 브레이크타임 21:30 라스트오더', '일 11:30 - 22:00 15:00 - 18:00 브레이크타임 21:30 라스트오더']",0507-1328-1669,0,양식,,,,,,
823,서울 광진구 동일로18길 96,매화반점,"['월 정기휴무 (매주 월요일)', '화 14:00 - 24:00', '수 14:00 - 24:00', '목 14:00 - 24:00', '금 14:00 - 24:00', '토 14:00 - 24:00', '일 14:00 - 24:00', 'VJ특공대 615회, 12.05.04. 2012년 5월 4일  양꼬치구이']",02-462-1939,0,양꼬치,,,,,,
824,서울 광진구 동일로20길 100 1층,방이샤브샤브칼국수 건대점,['매일 10:00 - 23:00 22:00 라스트오더'],02-469-6633,0,샤브샤브,,,,,,
825,서울 광진구 아차산로 348 1층,육광 본점,"['월 11:30 - 22:00 21:30 라스트오더', '화 11:30 - 22:00 21:30 라스트오더', '수 11:30 - 22:00 21:30 라스트오더', '목 11:30 - 22:00 21:30 라스트오더', '금 11:30 - 22:00 21:30 라스트오더', '토 11:30 - 22:00 21:30 라스트오더', '일 정기휴무 (매주 일요일)']",02-446-5565,0,돼지고기구이,,,,,,
826,서울 광진구 동일로18길 23 1층 오두막양꼬치,오두막양꼬치,['매일 11:00 - 02:00'],02-499-3964,0,양꼬치,,,,,,
827,서울 광진구 능동로 90 더클래식500 B동 1층 101-1호,경복궁 건대점,"['월 11:30 - 22:00 15:00 - 17:00 브레이크타임', '화 11:30 - 22:00 15:00 - 17:00 브레이크타임', '수 11:30 - 22:00 15:00 - 17:00 브레이크타임', '목 11:30 - 22:00 15:00 - 17:00 브레이크타임', '금 11:30 - 22:00 15:00 - 17:00 브레이크타임', '토 11:30 - 22:00', '일 11:30 - 22:00']",02-3437-9933,0,"육류,고기요리",,,,,,
828,서울 광진구 동일로20길 72 1층,바나바나,"['매일 11:30 - 22:00', '식객남녀잘먹었습니다 시즌3 18회, 16.02.13. 2016년 2월 13일  즉석떡볶이/고구마피자']",02-466-9997,0,떡볶이,,,,,,
829,서울 광진구 뚝섬로 535,강쇠네,"['월 16:00 - 23:00', '화 정기휴무 (매주 화요일)', '수 16:00 - 23:00', '목 16:00 - 23:00', '금 16:00 - 23:00', '토 14:00 - 23:00', '일 14:00 - 23:00']",0507-1447-4242,0,돼지고기구이,,,,,,
830,서울 광진구 동일로20길 89 1층,육초연 건대점,['매일 10:30 - 02:30 02:00 라스트오더'],010-8895-2217,0,"초밥,롤",,,,,,
831,서울 광진구 아차산로34길 5-5,밀숲 건대점,"['월 10:30 - 20:30', '화 10:30 - 20:30', '수 10:30 - 20:30', '목 10:30 - 20:30', '금 10:30 - 20:30', '토 10:30 - 20:30', '일 정기휴무 (매주 일요일)']",02-467-4010,0,"칼국수,만두",,,,,,
832,서울 광진구 아차산로30길 23 2층,복만천하복만루,"['월 12:00 - 23:00', '화 12:00 - 03:00', '수 12:00 - 03:00', '목 12:00 - 03:00', '금 12:00 - 03:00', '토 12:00 - 03:00', '일 12:00 - 03:00']",02-499-1685,0,중식당,,,,,,
833,서울 광진구 뚝섬로55길 10 1층 요달의찜닭 건국대점,요달의찜닭&내가닭도리탕이다 건국대점,['매일 10:00 - 01:00'],0507-1427-1103,0,찜닭,,,,,,
834,서울 광진구 자양번영로 20 자양빌딩,왕십리불로곱창,"['월 정기휴무 (매주 월요일)', '화 17:00 - 01:00', '수 17:00 - 01:00', '목 17:00 - 01:00', '금 17:00 - 01:00', '토 17:00 - 01:00', '일 17:00 - 01:00']",02-454-9399,0,"곱창,막창,양",,,,,,
835,서울 광진구 아차산로30길 8 1층 5호,스시 마이도,"['월 정기휴무 (매주 월요일)', '화 11:30 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더', '수 11:30 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더', '목 11:30 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더', '금 11:30 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더', '토 11:30 - 23:00 22:00 라스트오더', '일 11:30 - 23:00 22:00 라스트오더']",0507-1472-3123,0,"초밥,롤",,,,,,
836,서울 광진구 능동로4길 27 1층 메밀의정석,메밀의정석,['매일 11:00 - 21:00 14:30 - 16:00 브레이크타임 20:30 라스트오더'],0507-1473-8597,0,막국수,,,,,,
837,서울 광진구 아차산로30길 18 세기헬스클럽,가마두에,['매일 10:00 - 01:00'],02-461-6163,0,돼지고기구이,,,,,,
838,서울 광진구 동일로20길 63 1층,강창구찹쌀진순대 건대점,['매일 00:00 - 24:00'],0507-1365-5932,0,"순대,순댓국",,,,,,
839,서울 광진구 아차산로 376 올림피아드학원,맥도날드 구의역점,['매일 00:00 - 24:00'],02-6212-2700,0,햄버거,,,,,,
840,서울 광진구 자양로15길 72,우리할매 설렁탕&함흥냉면,['매일 09:30 - 22:00'],0507-1367-9004,0,한식,,,,,,
841,서울 광진구 뚝섬로23길 48,독도수산,"['매일 11:00 - 24:00', '식객남녀잘먹었습니다 시즌3 2회, 15.10.24. 2015년 10월 24일  해물뚝배기/방어']",02-2205-2626,0,생선회,,,,,,
842,서울 광진구 자양번영로12길 5-3 1층,바다회포차,"['월 정기휴무 (매주 월요일)', '화 16:30 - 01:50', '수 16:30 - 01:50', '목 16:30 - 01:50', '금 16:30 - 01:50', '토 16:30 - 01:50', '일 16:30 - 01:50']",02-458-9116,0,생선회,,,,,,
843,서울 광진구 아차산로30길 20,천향마라탕,['매일 10:00 - 01:00'],0507-1445-1288,0,중식당,,,,,,
844,서울 광진구 뚝섬로 678 1층,구름초밥,"['월 정기휴무 (매주 월요일)', '화 11:30 - 21:30 15:00 - 17:30 브레이크타임 21:00 라스트오더', '수 11:30 - 21:30 15:00 - 17:30 브레이크타임 21:00 라스트오더', '목 11:30 - 21:30 15:00 - 17:30 브레이크타임 21:00 라스트오더', '금 11:30 - 21:30 15:00 - 17:30 브레이크타임 21:00 라스트오더', '토 11:30 - 21:30 15:00 - 17:30 브레이크타임 21:00 라스트오더', '일 11:30 - 21:30 15:00 - 17:30 브레이크타임 21:00 라스트오더']",0507-1345-3862,0,"초밥,롤",,,,,,
845,서울 광진구 뚝섬로33길 34 1층 fuocous,푸오커스,"['월(4/1) 휴무', '화(4/2) 휴무', '수(4/3) 휴무', '목(4/4) 휴무', '금(4/5) 휴무', '토(4/6) 휴무', '일(4/7) 휴무', '03/19-04/08 휴무']",0507-1462-0514,0,이탈리아음식,,,,,,
846,서울 광진구 자양로13나길 17,명동분식,"['월 09:30 - 21:00', '화 09:30 - 21:00', '수(4/3) 정기휴무 (격주 수요일)', '목 09:30 - 21:00', '금 09:30 - 21:00', '토 09:30 - 21:00', '일 09:30 - 21:00', '격주 수요일 정기 휴무', '생방송투데이 2642회, 20.08.21. 2020년 8월 21일  군만두/라면/칼국수']",02-452-8792,0,종합분식,,,,,,
848,서울 광진구 동일로18길 51 옥동빌딩,해월양꼬치샤브샤브 건대본점,"['월 00:00 - 24:00', '화(4/2) 정기휴무 (격주 화요일)', '수 00:00 - 24:00', '목 00:00 - 24:00', '금 00:00 - 24:00', '토 00:00 - 24:00', '일 00:00 - 24:00', '격주 화요일 정기 휴무']",0507-1383-5450,0,양꼬치,,,,,,
849,서울 광진구 아차산로 262 더샵스타시티 지하1층,사보텐 건대스타시티점,['매일 11:00 - 22:00 21:00 라스트오더'],02-452-4510,0,돈가스,,,,,,
855,"서울 광진구 동일로18길 36 A동 1층 104, 105호",쿵푸양꼬치 포차,"['월 14:00 - 04:00', '화(4/2) 정기휴무 (격주 화요일)', '수 14:00 - 04:00', '목 14:00 - 04:00', '금 14:00 - 04:00', '토 14:00 - 04:00', '일 14:00 - 04:00', '격주 화요일 정기 휴무']",0507-1305-0890,0,양꼬치,,,,,,
856,서울 광진구 자양로13나길 35 홍코너,홍코너 자양점,"['월 11:00 - 19:00', '화 11:00 - 19:00', '수 11:00 - 19:00', '목 정기휴무 (매주 목요일)', '금 11:00 - 19:00', '토 11:00 - 19:00', '일 11:00 - 19:00']",02-456-8418,0,분식,,,,,,
857,서울 광진구 아차산로 355 타워더모스트 빌딩 지하 1층,마루샤브 구의점,"['월 11:30 - 21:30 15:30 - 17:30 브레이크타임 20:30 라스트오더', '화 11:30 - 21:30 15:30 - 17:30 브레이크타임 20:30 라스트오더', '수 11:30 - 21:30 15:30 - 17:30 브레이크타임 20:30 라스트오더', '목 11:30 - 21:30 15:30 - 17:30 브레이크타임 20:30 라스트오더', '금 11:30 - 21:30 15:30 - 17:30 브레이크타임 20:30 라스트오더', '토 11:30 - 21:30 20:30 라스트오더', '일 11:30 - 21:30 20:30 라스트오더']",02-2024-4400,0,샤브샤브,,,,,,
858,서울 광진구 자양로9길 73 1층 이모네보쌈,이모네보쌈,['매일 16:00 - 24:00'],02-455-3332,0,"족발,보쌈",,,,,,
859,서울 광진구 자양로5길 13 1층,소소막창 자양점,"['월 16:00 - 24:00', '화 정기휴무 (매주 화요일)', '수 16:00 - 24:00', '목 16:00 - 24:00', '금 16:00 - 24:00', '토 16:00 - 24:00', '일 16:00 - 24:00', '생방송투데이 3210회, 23.01.10. 2023년 1월 10일  파막창', '']",0507-1305-5597,0,"곱창,막창,양",,,,,,
860,서울 광진구 능동로 87 2층(지하 주차장 1시간 반 무료 주차 가능),셰프뮤지엄,"['월 정기휴무 (매주 월요일)', '화 11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더', '수 11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더', '목 11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더', '금 11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더', '토 11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더', '일 11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더']",0507-1358-2769,0,패밀리레스토랑,,,,,,
861,서울 광진구 뚝섬로33길 45 1층 감성고기,감성고기,"['월 15:00 - 22:00 21:30 라스트오더', '화 정기휴무 (매주 화요일)', '수 15:00 - 22:00 21:30 라스트오더', '목 15:00 - 22:00 21:30 라스트오더', '금 15:00 - 22:00 21:30 라스트오더', '토 12:00 - 22:00 21:30 라스트오더', '일 12:00 - 22:00 21:30 라스트오더']",0507-1497-6698,0,"육류,고기요리",,,,,,
862,서울 광진구 자양로 109,동대문엽기떡볶이 자양점,['매일 11:00 - 22:00'],02-454-8592,0,분식,,,,,,
863,서울 광진구 능동로 92 10층,정담샤브연 롯데백화점 건대스타시티점,['매일 10:30 - 21:00 19:50 라스트오더'],02-2218-3488,0,샤브샤브,,,,,,
864,서울 광진구 뚝섬로32길 9 1층,레전드,"['월 11:30 - 20:00 15:00 - 17:00 브레이크타임 19:30 라스트오더', '화 11:30 - 20:00 15:00 - 17:00 브레이크타임 19:30 라스트오더', '수 11:30 - 20:00 15:00 - 17:00 브레이크타임 19:30 라스트오더', '목 11:30 - 20:00 15:00 - 17:00 브레이크타임 19:30 라스트오더', '금 11:30 - 20:00 15:00 - 17:00 브레이크타임 19:30 라스트오더', '토 정기휴무 (매주 토요일)', '일 11:30 - 20:00 15:00 - 17:00 브레이크타임 19:30 라스트오더']",02-6406-4545,0,중식당,,,,,,
868,서울 광진구 자양로 139 신선설렁탕,신선설농탕 자양점,['매일 08:00 - 21:30 21:00 라스트오더'],02-454-7944,0,"곰탕,설렁탕",,,,,,
869,서울 광진구 동일로 96 곰작골 성수점,곰작골나주곰탕 성수점,"['월 09:30 - 20:50', '화 09:30 - 20:50', '수 09:30 - 20:50', '목 09:30 - 20:50', '금 09:30 - 20:50', '토 09:30 - 20:50', '일 09:30 - 20:50']",02-466-5874,0,"곰탕,설렁탕",,,,,,
870,서울 광진구 능동로 50 이튼타워리버2차 상가 107호,수작카츠 자양점,['매일 11:00 - 21:00 15:00 - 17:00 브레이크타임 20:30 라스트오더'],02-6952-5957,0,돈가스,,,,,,
871,서울 광진구 아차산로 262 더샵스타시티,놀부부대찌개 건대스타시티점,['매일 11:00 - 22:00 21:15 라스트오더'],02-2024-8822,0,"찌개,전골",,,,,,
872,서울 광진구 뚝섬로 552 삼희빌딩 1층,정담초밥 자양 직영점,"['월 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:20 라스트오더', '화 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:20 라스트오더', '수 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:20 라스트오더', '목 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:20 라스트오더', '금 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:20 라스트오더', '토 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:20 라스트오더', '일 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:20 라스트오더']",02-447-7789,0,"초밥,롤",,,,,,
875,서울 광진구 아차산로 374,양평해장국,['매일 06:00 - 23:00'],02-446-9088,0,해장국,,,,,,
876,서울 광진구 자양로11길 4 1층,사월식당,"['월 정기휴무 (매주 월요일)', '화 18:00 - 01:00', '수 18:00 - 01:00', '목 18:00 - 01:00', '금 18:00 - 01:00', '토 17:00 - 01:00', '일 정기휴무 (매주 일요일)']",010-9488-4730,0,일식당,,,,,,
878,서울 광진구 뚝섬로 596,왕십리불로원곱창,"['월 정기휴무 (매주 월요일)', '화 16:00 - 24:00', '수 16:00 - 24:00', '목 16:00 - 24:00', '금 16:00 - 24:00', '토 16:00 - 24:00', '일 16:00 - 24:00']",02-446-7222,0,"곱창,막창,양",,,,,,
879,서울 광진구 아차산로 262 더샵스타시티 C동,함포비빔밥,"['월 11:00 - 21:00 20:40 라스트오더', '화 11:00 - 21:00 20:40 라스트오더', '수 11:00 - 21:00 20:40 라스트오더', '목 11:00 - 21:00 20:40 라스트오더', '금 11:00 - 21:00 20:40 라스트오더', '토 11:00 - 21:00 20:40 라스트오더', '일 정기휴무 (매주 일요일)', '생생정보통 736회, 13.10.16. 2013년 10월 16일  비빔밥']",02-2024-1499,0,비빔밥,,,,,,
881,서울 광진구 아차산로 297 1층,건대해장국,"['월 11:00 - 21:00', '화 11:00 - 21:00', '수 11:00 - 21:00', '목 11:00 - 21:00', '금 11:00 - 21:00', '토 정기휴무 (매주 토요일)', '일 11:00 - 21:00']",02-453-3825,0,해장국,,,,,,
882,서울 광진구 동일로20길 65 1층,로스핫도그 & 버거,['매일 11:00 - 22:00 21:20 라스트오더'],0507-1307-0167,0,햄버거,,,,,,
883,서울 광진구 동일로20길 119,싸움의고수 건대점,['매일 11:00 - 22:30'],0507-1400-1167,0,"족발,보쌈",,,,,,
884,서울 광진구 자양번영로 71,대가숯불갈비,['매일 11:00 - 23:00'],0507-1478-9289,0,"육류,고기요리",,,,,,
